
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1439381101.720000, 945.000000
1439440501.720000, 30.000000
1439446801.720000, 15.000000
1439450401.720000, 15.000000
1439456701.720000, 15.000000
1439477401.720000, 165.000000
1439488201.720000, 15.000000
1439527801.720000, 105.000000
1439535001.720000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1438518062.000000, 870.000000
1438577462.000000, 60.000000
1438581962.000000, 15.000000
1438585562.000000, 15.000000
1438590962.000000, 15.000000
1438613462.000000, 150.000000
1438623362.000000, 15.000000
1438663862.000000, 105.000000
1438671962.000000, 15.000000
1439381102.000000, 945.000000
1439440502.000000, 30.000000
1439446802.000000, 15.000000
1439450402.000000, 15.000000
1439456702.000000, 15.000000
1439477402.000000, 165.000000
1439488202.000000, 15.000000
1439527802.000000, 105.000000
1439535002.000000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1439381101.720000, 945.000000
1439440501.720000, 30.000000
1439446801.720000, 15.000000
1439450401.720000, 15.000000
1439456701.720000, 15.000000
1439477401.720000, 165.000000
1439488201.720000, 15.000000
1439527801.720000, 105.000000
1439535001.720000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1439381101.720000, 945.000000
1439440501.720000, 30.000000
1439446801.720000, 15.000000
1439450401.720000, 15.000000
1439456701.720000, 15.000000
1439477401.720000, 165.000000
1439488201.720000, 15.000000
1439527801.720000, 105.000000
1439535001.720000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1439381101.720000, 945.000000
1439440501.720000, 30.000000
1439446801.720000, 15.000000
1439450401.720000, 15.000000
1439456701.720000, 15.000000
1439477401.720000, 165.000000
1439488201.720000, 15.000000
1439527801.720000, 105.000000
1439535001.720000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1439381101.720000, 945.000000
1439440501.720000, 30.000000
1439446801.720000, 15.000000
1439450401.720000, 15.000000
1439456701.720000, 15.000000
1439477401.720000, 165.000000
1439488201.720000, 15.000000
1439527801.720000, 105.000000
1439535001.720000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
1438518061.720000, 870.000000
1438577461.720000, 60.000000
1438581961.720000, 15.000000
1438585561.720000, 15.000000
1438590961.720000, 15.000000
1438613461.720000, 150.000000
1438623361.720000, 15.000000
1438663861.720000, 105.000000
1438671961.720000, 15.000000
1439381101.720000, 945.000000
1439440501.720000, 30.000000
1439446801.720000, 15.000000
1439450401.720000, 15.000000
1439456701.720000, 15.000000
1439477401.720000, 165.000000
1439488201.720000, 15.000000
1439527801.720000, 105.000000
1439535001.720000, 15.000000
1437657721.724000, 705.000000
1437737821.724000, 180.000000
